Unnamed: 0,REF_U_1,REF_U_2,REF_U_3,REF_tau_11,REF_tau_12,REF_tau_13,REF_tau_22,REF_tau_23,REF_tau_33,REF_k,REF_a_11,REF_a_12,REF_a_13,REF_a_22,REF_a_23,REF_a_33,REF_b_11,REF_b_12,REF_b_13,REF_b_22,REF_b_23,REF_b_33,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,REF_divtau_1,REF_divtau_2,REF_divtau_3,REF_tauplus_11,REF_tauplus_12,REF_tauplus_13,REF_tauplus_21,REF_tauplus_22,REF_tauplus_23,REF_tauplus_31,REF_tauplus_32,REF_tauplus_33,REF_Uplus_1,REF_Uplus_2,REF_Uplus_3,REF_yplus,Case
133,52.372684,0.041999944,0.0,21.357836,-6.653569,0.0,9.404442,0.0,13.419319,22.0908,6.6306367,-6.653569,0.0,-5.322757,0.0,-1.3078797,0.1500769,-0.15059595,0.0,-0.120474525,0.0,-0.029602364,-70.01752,12702.881,0.0,0.0,70.01752,0.0,0.0,0.0,0.0,3036.9453,-4134.286,0.0,2.5317585,-0.7887143,0.0,-0.7887143,1.1148028,0.0,0.0,0.0,1.5907265,18.031727,0.0144604305,0.0,170.97577,fp_1410
134,52.674618,0.04368998,0.0,21.061832,-6.580048,0.0,9.304086,0.0,13.264861,21.81539,6.518239,-6.580048,0.0,-5.239507,0.0,-1.2787318,0.14939544,-0.15081206,0.0,-0.12008741,0.0,-0.029308021,-71.3506,12560.659,0.0,0.0,71.3506,0.0,0.0,0.0,0.0,3112.5464,-4257.568,0.0,2.4966702,-0.7799991,0.0,-0.7799991,1.1029066,0.0,0.0,0.0,1.572417,18.135683,0.015042304,0.0,175.97806,fp_1410
135,52.981655,0.04546126,0.0,20.758774,-6.5025606,0.0,9.197862,0.0,13.102793,21.529713,6.405631,-6.5025606,0.0,-5.155281,0.0,-1.2503499,0.14876257,-0.15101364,0.0,-0.119724795,0.0,-0.029037774,-72.68908,12414.331,0.0,0.0,72.68908,0.0,0.0,0.0,0.0,3186.5205,-4380.128,0.0,2.4607456,-0.7708137,0.0,-0.7708137,1.0903147,0.0,0.0,0.0,1.5532054,18.241394,0.01565215,0.0,181.1233,fp_1410
136,53.29365,0.0473172,0.0,20.4499,-6.421022,0.0,9.085463,0.0,12.932913,21.234138,6.2938085,-6.421022,0.0,-5.070629,0.0,-1.2231791,0.14820023,-0.15119573,0.0,-0.11939805,0.0,-0.028802183,-73.99887,12258.991,0.0,0.0,73.99887,0.0,0.0,0.0,0.0,3258.9165,-4503.955,0.0,2.4241316,-0.76114815,0.0,-0.76114815,1.076991,0.0,0.0,0.0,1.5330678,18.348814,0.016291143,0.0,186.41559,fp_1410
137,53.61038,0.04925937,0.0,20.135546,-6.3352656,0.0,8.966625,0.0,12.754906,20.92854,6.1831875,-6.3352656,0.0,-4.985734,0.0,-1.1974533,0.14772142,-0.1513547,0.0,-0.11911329,0.0,-0.028608145,-75.22017,12096.322,0.0,0.0,75.22017,0.0,0.0,0.0,0.0,3331.3655,-4625.0054,0.0,2.3868682,-0.7509826,0.0,-0.7509826,1.062904,0.0,0.0,0.0,1.5119668,18.45786,0.016959824,0.0,191.8591,fp_1410
138,53.93175,0.05128821,0.0,19.81425,-6.2451215,0.0,8.841236,0.0,12.567154,20.61132,6.07337,-6.2451215,0.0,-4.899644,0.0,-1.1737261,0.14733092,-0.15149736,0.0,-0.11885808,0.0,-0.02847285,-76.352036,11932.923,0.0,0.0,76.352036,0.0,0.0,0.0,0.0,3403.1055,-4738.8853,0.0,2.3487818,-0.7402969,0.0,-0.7402969,1.0480404,0.0,0.0,0.0,1.4897108,18.56851,0.017658347,0.0,197.45818,fp_1410
139,54.25786,0.053405166,0.0,19.483206,-6.1504517,0.0,8.70926,0.0,12.3673525,20.27991,5.963266,-6.1504517,0.0,-4.8106794,0.0,-1.1525866,0.14702398,-0.15163903,0.0,-0.11860702,0.0,-0.028416958,-77.45289,11772.604,0.0,0.0,77.45289,0.0,0.0,0.0,0.0,3474.2056,-4845.1045,0.0,2.3095398,-0.72907466,0.0,-0.72907466,1.032396,0.0,0.0,0.0,1.4660263,18.680786,0.018387208,0.0,203.21725,fp_1410
140,54.588833,0.055613767,0.0,19.140759,-6.0510707,0.0,8.570616,0.0,12.153857,19.932615,5.852348,-6.0510707,0.0,-4.7177944,0.0,-1.1345533,0.1468033,-0.15178818,0.0,-0.118343584,0.0,-0.02845972,-78.58716,11616.455,0.0,0.0,78.58716,0.0,0.0,0.0,0.0,3547.0522,-4948.151,0.0,2.268946,-0.71729404,0.0,-0.71729404,1.015961,0.0,0.0,0.0,1.4407185,18.794739,0.019147621,0.0,209.14091,fp_1410
141,54.924824,0.057919037,0.0,18.786644,-5.9466968,0.0,8.425024,0.0,11.927072,19.56937,5.740398,-5.9466968,0.0,-4.621223,0.0,-1.119175,0.14666793,-0.15193889,0.0,-0.11807285,0.0,-0.028595068,-79.7853,11465.407,0.0,0.0,79.7853,0.0,0.0,0.0,0.0,3624.2993,-5054.919,0.0,2.2269695,-0.7049216,0.0,-0.7049216,0.9987026,0.0,0.0,0.0,1.4138354,18.91042,0.019941317,0.0,215.23387,fp_1410
142,55.266045,0.06032667,0.0,18.420347,-5.8369784,0.0,8.272016,0.0,11.688768,19.190567,5.626637,-5.8369784,0.0,-4.521695,0.0,-1.1049422,0.14659904,-0.15207937,0.0,-0.11781036,0.0,-0.02878868,-81.066826,11319.737,0.0,0.0,81.066826,0.0,0.0,0.0,0.0,3705.7708,-5166.6064,0.0,2.1835485,-0.6919156,0.0,-0.6919156,0.98056495,0.0,0.0,0.0,1.385587,19.0279,0.020770255,0.0,221.50095,fp_1410
143,55.61267,0.06284325,0.0,18.040127,-5.7216225,0.0,8.111225,0.0,11.43917,18.795261,5.5099525,-5.7216225,0.0,-4.4189487,0.0,-1.0910039,0.14657824,-0.15220918,0.0,-0.11755486,0.0,-0.029023377,-82.43586,11176.619,0.0,0.0,82.43586,0.0,0.0,0.0,0.0,3790.3936,-5273.314,0.0,2.138477,-0.67824125,0.0,-0.67824125,0.9615049,0.0,0.0,0.0,1.3559996,19.147243,0.021636706,0.0,227.94707,fp_1410
144,55.96455,0.06547765,0.0,17.6441,-5.6001444,0.0,7.9426117,0.0,11.175517,18.381115,5.3900237,-5.6001444,0.0,-4.3114643,0.0,-1.078559,0.14661853,-0.15233418,0.0,-0.11727974,0.0,-0.029338785,-83.86268,11033.64,0.0,0.0,83.86268,0.0,0.0,0.0,0.0,3877.9907,-5361.489,0.0,2.091532,-0.66384125,0.0,-0.66384125,0.9415174,0.0,0.0,0.0,1.3247461,19.268394,0.02254372,0.0,234.57745,fp_1410
145,56.321556,0.06823684,0.0,17.232815,-5.472177,0.0,7.7665052,0.0,10.894612,17.946966,5.2681704,-5.472177,0.0,-4.1981387,0.0,-1.0700319,0.1467705,-0.15245411,0.0,-0.116959564,0.0,-0.02981094,-85.32283,10887.218,0.0,0.0,85.32283,0.0,0.0,0.0,0.0,3965.7397,-5437.953,0.0,2.0427783,-0.64867204,0.0,-0.64867204,0.9206418,0.0,0.0,0.0,1.2914476,19.39131,0.0234937,0.0,241.3973,fp_1410
146,56.683857,0.0711231,0.0,16.806639,-5.337683,0.0,7.582814,0.0,10.5968075,17.49313,5.1445527,-5.337683,0.0,-4.0792727,0.0,-1.0652798,0.14704494,-0.15256512,0.0,-0.11659642,0.0,-0.030448519,-86.77488,10733.922,0.0,0.0,86.77488,0.0,0.0,0.0,0.0,4053.4597,-5523.529,0.0,1.9922595,-0.6327291,0.0,-0.6327291,0.898867,0.0,0.0,0.0,1.2561458,19.516048,0.02448743,0.0,248.41206,fp_1410
147,57.051254,0.07413966,0.0,16.3646,-5.196408,0.0,7.3907175,0.0,10.283168,17.019241,5.0184374,-5.196408,0.0,-3.9554439,0.0,-1.0629936,0.14743422,-0.15266272,0.0,-0.11620505,0.0,-0.031229172,-88.19305,10574.492,0.0,0.0,88.19305,0.0,0.0,0.0,0.0,4141.426,-5625.546,0.0,1.93986,-0.61598235,0.0,-0.61598235,0.8760959,0.0,0.0,0.0,1.218967,19.642542,0.02552602,0.0,255.62726,fp_1410
148,57.42362,0.07729081,0.0,15.90609,-5.0480723,0.0,7.189386,0.0,9.953284,16.52438,4.889837,-5.0480723,0.0,-3.8268673,0.0,-1.0629693,0.14795825,-0.15274619,0.0,-0.115794584,0.0,-0.032163665,-89.62073,10411.197,0.0,0.0,89.62073,0.0,0.0,0.0,0.0,4231.504,-5738.9214,0.0,1.8855084,-0.5983986,0.0,-0.5983986,0.85223,0.0,0.0,0.0,1.1798626,19.770746,0.02661095,0.0,263.04868,fp_1410
149,57.80031,0.08058762,0.0,15.429103,-4.891953,0.0,6.977867,0.0,9.605701,16.006336,4.758212,-4.891953,0.0,-3.6930234,0.0,-1.065189,0.14863528,-0.15281302,0.0,-0.115361296,0.0,-0.03327398,-91.12214,10246.909,0.0,0.0,91.12214,0.0,0.0,0.0,0.0,4327.0083,-5850.201,0.0,1.8289663,-0.5798923,0.0,-0.5798923,0.82715654,0.0,0.0,0.0,1.1386601,19.90044,0.02774603,0.0,270.68213,fp_1410
150,58.181435,0.0840388,0.0,14.932623,-4.7275615,0.0,6.7562885,0.0,9.240835,15.464873,4.6227074,-4.7275615,0.0,-3.553627,0.0,-1.0690802,0.1494583,-0.15284836,0.0,-0.1148935,0.0,-0.034564793,-92.7227,10081.389,0.0,0.0,92.7227,0.0,0.0,0.0,0.0,4428.73,-5944.6367,0.0,1.7701135,-0.56040525,0.0,-0.56040525,0.8008906,0.0,0.0,0.0,1.0954089,20.03166,0.028934259,0.0,278.53375,fp_1410
151,58.56732,0.087648615,0.0,14.416717,-4.554641,0.0,6.525261,0.0,8.860581,14.901279,4.48253,-4.554641,0.0,-3.4089253,0.0,-1.0736047,0.15040755,-0.15282716,0.0,-0.114383645,0.0,-0.03602391,-94.3312,9913.767,0.0,0.0,94.3312,0.0,0.0,0.0,0.0,4532.387,-6021.245,0.0,1.7089579,-0.5399072,0.0,-0.5399072,0.7735046,0.0,0.0,0.0,1.0503336,20.16452,0.030177105,0.0,286.60974,fp_1410
152,58.957832,0.091421135,0.0,13.879909,-4.372896,0.0,6.285052,0.0,8.464063,14.314511,4.3369007,-4.372896,0.0,-3.257956,0.0,-1.0789447,0.15148616,-0.15274346,0.0,-0.113799065,0.0,-0.037687093,-95.824394,9743.525,0.0,0.0,95.824394,0.0,0.0,0.0,0.0,4631.2466,-6079.4214,0.0,1.6453247,-0.51836324,0.0,-0.51836324,0.7450302,0.0,0.0,0.0,1.0033302,20.298971,0.03147597,0.0,294.91653,fp_1410
0,0.15776102,5.3993592e-08,0.0,0.006668524,-4.6989726e-06,0.0,1.0364992e-07,0.0,0.0030402048,0.004854416,0.0034322464,-4.6989726e-06,0.0,-0.0032361737,0.0,-0.00019607268,0.35351795,-0.00048398948,0.0,-0.33332264,0.0,-0.020195289,-0.21706799,567816.1,0.0,0.0,0.21706799,0.0,0.0,0.0,0.0,-36.314106,1.3382744,0.0,0.0008461196,-5.9621783e-07,0.0,-5.9621783e-07,1.315137e-08,0.0,0.0,0.0,0.00038574904,0.056195393,1.9232832e-08,0.0,0.056195434,fp_2000
1,0.47778997,3.6788472e-07,0.0,0.044666734,-6.504506e-05,0.0,2.4431313e-06,0.0,0.019880919,0.032275047,0.023150034,-6.504506e-05,0.0,-0.021514256,0.0,-0.001635779,0.3586367,-0.001007668,0.0,-0.3332955,0.0,-0.025341235,-0.64313793,567809.0,0.0,0.0,0.64313793,0.0,0.0,0.0,0.0,-216.41264,11.793644,0.0,0.005667431,-8.253086e-06,0.0,-8.253086e-06,3.099908e-07,0.0,0.0,0.0,0.0025225426,0.17019157,1.3104268e-07,0.0,0.1701922,fp_2000
2,0.80696094,7.3739767e-07,0.0,0.11767185,-0.00023724648,0.0,1.0555288e-05,0.0,0.051381223,0.084531814,0.061317306,-0.00023724648,0.0,-0.056343988,0.0,-0.0049733184,0.36268774,-0.0014032971,0.0,-0.3332709,0.0,-0.029416846,-0.9490352,567791.5,0.0,0.0,0.9490352,0.0,0.0,0.0,0.0,-539.2077,36.90343,0.0,0.014930509,-3.0102448e-05,0.0,-3.0102448e-05,1.3392822e-06,0.0,0.0,0.0,0.006519383,0.2874442,2.6266534e-07,0.0,0.28744668,fp_2000
3,1.1455163,1.5303868e-06,0.0,0.24229573,-0.0007602506,0.0,5.002571e-05,0.0,0.102014184,0.17217997,0.12750907,-0.0007602506,0.0,-0.11473662,0.0,-0.012772457,0.37027848,-0.002207721,0.0,-0.33318806,0.0,-0.03709043,-1.4210378,567744.56,0.0,0.0,1.4210378,0.0,0.0,0.0,0.0,-1086.0204,96.27188,0.0,0.030743109,-9.6462565e-05,0.0,-9.6462565e-05,6.3473913e-06,0.0,0.0,0.0,0.012943825,0.4080396,5.451327e-07,0.0,0.40805197,fp_2000
4,1.4937378,2.5077582e-06,0.0,0.38988063,-0.001433667,0.0,0.000102814905,0.0,0.16123493,0.2756092,0.20614116,-0.001433667,0.0,-0.18363664,0.0,-0.022504525,0.3739737,-0.0026009057,0.0,-0.3331468,0.0,-0.040826876,-1.968161,567684.94,0.0,0.0,1.968161,0.0,0.0,0.0,0.0,-1732.584,170.47345,0.0,0.049469065,-0.00018190738,0.0,-0.00018190738,1.3045422e-05,0.0,0.0,0.0,0.020457905,0.5320781,8.93278e-07,0.0,0.53210384,fp_2000
5,1.85182,4.0619966e-06,0.0,0.6085787,-0.0029692922,0.0,0.000265568,0.0,0.24258037,0.42571232,0.32477048,-0.0029692922,0.0,-0.28354263,0.0,-0.041227844,0.38144362,-0.00348744,0.0,-0.33302143,0.0,-0.048422188,-2.4662275,567557.6,0.0,0.0,2.4662275,0.0,0.0,0.0,0.0,-2701.3745,308.12332,0.0,0.07721804,-0.0003767515,0.0,-0.0003767515,3.3695957e-05,0.0,0.0,0.0,0.030779226,0.65962905,1.4469069e-06,0.0,0.65970075,fp_2000
6,2.2200956,5.9003664e-06,0.0,0.8627392,-0.0049169157,0.0,0.00048033352,0.0,0.335173,0.59919626,0.46327502,-0.0049169157,0.0,-0.39898387,0.0,-0.064291164,0.38658035,-0.004102926,0.0,-0.33293253,0.0,-0.05364783,-2.9502769,567397.8,0.0,0.0,2.9502769,0.0,0.0,0.0,0.0,-3830.495,476.48813,0.0,0.10946658,-0.000623871,0.0,-0.000623871,6.094596e-05,0.0,0.0,0.0,0.04252762,0.790811,2.101745e-06,0.0,0.79094404,fp_2000
7,2.5987892,7.978655e-06,0.0,1.1563941,-0.0075718025,0.0,0.0008068508,0.0,0.43805346,0.7976272,0.62464267,-0.0075718025,0.0,-0.53094465,0.0,-0.09369802,0.39156303,-0.0047464543,0.0,-0.33282754,0.0,-0.058735467,-3.4377294,567184.0,0.0,0.0,3.4377294,0.0,0.0,0.0,0.0,-5139.439,684.31055,0.0,0.14672628,-0.0009607299,0.0,-0.0009607299,0.00010237532,0.0,0.0,0.0,0.055581357,0.9257039,2.8420436e-06,0.0,0.92593783,fp_2000
8,2.987994,1.0664169e-05,0.0,1.5526719,-0.012207584,0.0,0.0014514719,0.0,0.56621534,1.0601693,0.8458923,-0.012207584,0.0,-0.7053281,0.0,-0.14056423,0.39894208,-0.0057573747,0.0,-0.33264878,0.0,-0.06629329,-3.9086194,566819.6,0.0,0.0,3.9086194,0.0,0.0,0.0,0.0,-6917.183,999.36334,0.0,0.19700703,-0.00154893,0.0,-0.00154893,0.00018416652,0.0,0.0,0.0,0.071842864,1.0643408,3.7986392e-06,0.0,1.0647894,fp_2000
9,3.3883212,1.3426427e-05,0.0,1.9602741,-0.016975844,0.0,0.0021145146,0.0,0.6980397,1.3302141,1.0734646,-0.016975844,0.0,-0.88469493,0.0,-0.18876974,0.40349317,-0.006380869,0.0,-0.33253855,0.0,-0.07095464,-4.3929663,566444.75,0.0,0.0,4.3929663,0.0,0.0,0.0,0.0,-8745.73,1323.4194,0.0,0.24872465,-0.002153939,0.0,-0.002153939,0.0002682951,0.0,0.0,0.0,0.08856908,1.2069397,4.7825715e-06,0.0,1.207609,fp_2000
10,3.7995524,1.6837446e-05,0.0,2.4559746,-0.024168491,0.0,0.0032261936,0.0,0.8466573,1.6529291,1.3540219,-0.024168491,0.0,-1.0987265,0.0,-0.2552954,0.40958259,-0.0073108072,0.0,-0.33235744,0.0,-0.077225156,-4.9131174,565889.7,0.0,0.0,4.9131174,0.0,0.0,0.0,0.0,-10956.526,1742.452,0.0,0.3116204,-0.003066561,0.0,-0.003066561,0.00040934782,0.0,0.0,0.0,0.10742607,1.3534228,5.9975964e-06,0.0,1.35451,fp_2000
11,4.221959,2.0959076e-05,0.0,3.0481014,-0.034028716,0.0,0.004831988,0.0,1.0135381,2.0332358,1.692611,-0.034028716,0.0,-1.3506585,0.0,-0.34195244,0.41623577,-0.008368119,0.0,-0.3321451,0.0,-0.0840907,-5.4717665,565136.44,0.0,0.0,5.4717665,0.0,0.0,0.0,0.0,-13585.576,2265.6902,0.0,0.38675103,-0.0043176515,0.0,-0.0043176515,0.0006130952,0.0,0.0,0.0,0.12860033,1.5038865,7.465745e-06,0.0,1.505609,fp_2000
12,4.6564374,2.5198491e-05,0.0,3.6571498,-0.04417072,0.0,0.0064836717,0.0,1.1851879,2.4244108,2.0408762,-0.04417072,0.0,-1.6097901,0.0,-0.4310859,0.42090148,-0.009109578,0.0,-0.33199617,0.0,-0.0889053,-6.04638,564361.6,0.0,0.0,6.04638,0.0,0.0,0.0,0.0,-16289.758,2803.881,0.0,0.46402866,-0.0056044953,0.0,-0.0056044953,0.00082266505,0.0,0.0,0.0,0.1503797,1.65865,8.975849e-06,0.0,1.661026,fp_2000
13,5.10214,3.0232488e-05,0.0,4.370472,-0.058251582,0.0,0.008940125,0.0,1.3713446,2.8753784,2.453553,-0.058251582,0.0,-1.9079788,0.0,-0.5455743,0.42664874,-0.010129377,0.0,-0.33177873,0.0,-0.09487001,-6.6311593,563299.25,0.0,0.0,6.6311593,0.0,0.0,0.0,0.0,-19386.787,3450.2678,0.0,0.5545368,-0.007391112,0.0,-0.007391112,0.0011343462,0.0,0.0,0.0,0.17399974,1.8174119,1.0768988e-05,0.0,1.8208843,fp_2000
14,5.559194,3.6193316e-05,0.0,5.205178,-0.076977424,0.0,0.012347573,0.0,1.5739845,3.395755,2.9413412,-0.076977424,0.0,-2.2514892,0.0,-0.6898522,0.43309093,-0.011334361,0.0,-0.33151525,0.0,-0.10157567,-7.2253776,561897.94,0.0,0.0,7.2253776,0.0,0.0,0.0,0.0,-22939.225,4223.04,0.0,0.66044647,-0.009767095,0.0,-0.009767095,0.001566692,0.0,0.0,0.0,0.19971123,1.9802173,1.289227e-05,0.0,1.985311,fp_2000
15,6.02931,4.232449e-05,0.0,6.063738,-0.096238405,0.0,0.015852397,0.0,1.7824154,3.9310029,3.4430692,-0.096238405,0.0,-2.6048162,0.0,-0.83825314,0.43793777,-0.012240948,0.0,-0.331317,0.0,-0.10662077,-7.8365774,560456.56,0.0,0.0,7.8365774,0.0,0.0,0.0,0.0,-26593.18,5017.896,0.0,0.7693828,-0.012210978,0.0,-0.012210978,0.0020113932,0.0,0.0,0.0,0.22615749,2.1476755,1.507623e-05,0.0,2.1544368,fp_2000
16,6.511419,4.911834e-05,0.0,7.0021257,-0.11924085,0.0,0.02017813,0.0,2.0000403,4.5111723,3.9946778,-0.11924085,0.0,-2.9872699,0.0,-1.0074078,0.44275385,-0.013216172,0.0,-0.33109686,0.0,-0.11165699,-8.457168,558745.25,0.0,0.0,8.457168,0.0,0.0,0.0,0.0,-30485.69,5888.2803,0.0,0.8884479,-0.015129589,0.0,-0.015129589,0.0025602533,0.0,0.0,0.0,0.2537703,2.3194053,1.7496239e-05,0.0,2.3283951,fp_2000
17,7.003441,5.7414065e-05,0.0,8.115668,-0.15146114,0.0,0.026561,0.0,2.2325716,5.1874003,4.657401,-0.15146114,0.0,-3.431706,0.0,-1.2256954,0.44891477,-0.014598945,0.0,-0.33077317,0.0,-0.118141584,-9.073835,556371.4,0.0,0.0,9.073835,0.0,0.0,0.0,0.0,-34849.293,6925.2236,0.0,1.029737,-0.019217782,0.0,-0.019217782,0.0033701286,0.0,0.0,0.0,0.28327444,2.4946663,2.0451225e-05,0.0,2.5073252,fp_2000
18,7.5095224,6.594684e-05,0.0,9.261029,-0.18460213,0.0,0.03312626,0.0,2.4717474,5.8829517,5.3390617,-0.18460213,0.0,-3.8888414,0.0,-1.4502205,0.4537741,-0.015689583,0.0,-0.3305179,0.0,-0.12325619,-9.708123,553929.7,0.0,0.0,9.708123,0.0,0.0,0.0,0.0,-39337.59,7991.7974,0.0,1.1750635,-0.023422796,0.0,-0.023422796,0.004203146,0.0,0.0,0.0,0.3136217,2.6749358,2.349065e-05,0.0,2.6913683,fp_2000
19,8.030067,7.472348e-05,0.0,10.439124,-0.21869025,0.0,0.03987915,0.0,2.7177584,6.598381,6.040204,-0.21869025,0.0,-4.3590417,0.0,-1.6811622,0.45770347,-0.016571509,0.0,-0.33031145,0.0,-0.12739202,-10.3605385,551418.1,0.0,0.0,10.3605385,0.0,0.0,0.0,0.0,-43954.156,9088.854,0.0,1.3245431,-0.027747985,0.0,-0.027747985,0.00505997,0.0,0.0,0.0,0.34483624,2.8603568,2.6616939e-05,0.0,2.880671,fp_2000
20,8.555911,8.573779e-05,0.0,11.837284,-0.26895517,0.0,0.050603896,0.0,2.9725454,7.430217,6.883806,-0.26895517,0.0,-4.902874,0.0,-1.9809322,0.46323052,-0.018098744,0.0,-0.32992807,0.0,-0.13330245,-11.010767,547756.6,0.0,0.0,11.010767,0.0,0.0,0.0,0.0,-48782.855,10369.796,0.0,1.5019453,-0.03412573,0.0,-0.03412573,0.0064207534,0.0,0.0,0.0,0.37716427,3.0476654,3.05403e-05,0.0,3.0753834,fp_2000
21,9.096519,9.712104e-05,0.0,13.280481,-0.32107112,0.0,0.06173818,0.0,3.234661,8.28844,7.754854,-0.32107112,0.0,-5.4638886,0.0,-2.2909658,0.46781144,-0.01936861,0.0,-0.32960898,0.0,-0.13820247,-11.6790085,543961.06,0.0,0.0,11.6790085,0.0,0.0,0.0,0.0,-53751.727,11691.504,0.0,1.6850618,-0.040738337,0.0,-0.040738337,0.0078335,0.0,0.0,0.0,0.41042218,3.2402334,3.459508e-05,0.0,3.27566,fp_2000
22,9.652578,0.000108829605,0.0,14.764922,-0.37467644,0.0,0.07319066,0.0,3.5042672,9.17119,8.650796,-0.37467644,0.0,-6.040936,0.0,-2.6098595,0.47162884,-0.020426817,0.0,-0.32934308,0.0,-0.14228576,-12.366346,540057.06,0.0,0.0,12.366346,0.0,0.0,0.0,0.0,-58862.598,13050.983,0.0,1.8734117,-0.04753992,0.0,-0.04753992,0.009286621,0.0,0.0,0.0,0.4446305,3.4383047,3.876574e-05,0.0,3.4816604,fp_2000
23,10.214377,0.00012242868,0.0,16.376493,-0.44105363,0.0,0.08816381,0.0,3.7766144,10.120635,9.629402,-0.44105363,0.0,-6.6589265,0.0,-2.970476,0.4757311,-0.021789819,0.0,-0.32897767,0.0,-0.14675343,-13.063246,535249.7,0.0,0.0,13.063246,0.0,0.0,0.0,0.0,-63810.05,14506.0205,0.0,2.0778918,-0.055962026,0.0,-0.055962026,0.011186452,0.0,0.0,0.0,0.47918662,3.6384208,4.360981e-05,0.0,3.6935475,fp_2000
24,10.785807,0.00013740126,0.0,18.087736,-0.5164424,0.0,0.105586216,0.0,4.053602,11.123462,10.672094,-0.5164424,0.0,-7.3100553,0.0,-3.362039,0.479711,-0.023214106,0.0,-0.32858723,0.0,-0.15112378,-13.773679,529803.8,0.0,0.0,13.773679,0.0,0.0,0.0,0.0,-68702.99,16038.533,0.0,2.2950187,-0.06552755,0.0,-0.06552755,0.013397053,0.0,0.0,0.0,0.5143315,3.8419673,4.894313e-05,0.0,3.9114897,fp_2000
25,11.373566,0.00015280172,0.0,19.847881,-0.5939857,0.0,0.12350651,0.0,4.3385057,12.154946,11.744583,-0.5939857,0.0,-7.979791,0.0,-3.764792,0.4831195,-0.024433907,0.0,-0.32825282,0.0,-0.15486667,-14.504414,524202.25,0.0,0.0,14.504414,0.0,0.0,0.0,0.0,-73735.76,17614.842,0.0,2.5183506,-0.07536644,0.0,-0.07536644,0.015670827,0.0,0.0,0.0,0.55048084,4.0513306,5.4428863e-05,0.0,4.13566,fp_2000
26,11.972044,0.00016932616,0.0,21.668026,-0.6782087,0.0,0.14349075,0.0,4.627645,13.219581,12.854971,-0.6782087,0.0,-8.669563,0.0,-4.1854086,0.4862095,-0.025651675,0.0,-0.32790613,0.0,-0.15830338,-15.23595,518127.1,0.0,0.0,15.23595,0.0,0.0,0.0,0.0,-78642.42,19239.227,0.0,2.7492952,-0.08605288,0.0,-0.08605288,0.018206477,0.0,0.0,0.0,0.5871676,4.2645116,6.0314964e-05,0.0,4.366236,fp_2000
27,12.568154,0.00018851372,0.0,23.571262,-0.7791392,0.0,0.1690175,0.0,4.912537,14.326408,14.020324,-0.7791392,0.0,-9.381922,0.0,-4.638402,0.48931745,-0.027192414,0.0,-0.3274345,0.0,-0.16188294,-15.924068,510873.97,0.0,0.0,15.924068,0.0,0.0,0.0,0.0,-82824.63,20919.75,0.0,2.9907827,-0.098859206,0.0,-0.098859206,0.021445379,0.0,0.0,0.0,0.6233154,4.4768496,6.714968e-05,0.0,4.603402,fp_2000
28,13.1813,0.0002082496,0.0,25.52889,-0.8829542,0.0,0.19527376,0.0,5.20557,15.464868,15.218979,-0.8829542,0.0,-10.114638,0.0,-5.104341,0.4920501,-0.028547097,0.0,-0.32701987,0.0,-0.16503023,-16.631851,503413.56,0.0,0.0,16.631851,0.0,0.0,0.0,0.0,-87126.36,22648.3,0.0,3.2391717,-0.11203151,0.0,-0.11203151,0.02477684,0.0,0.0,0.0,0.66049623,4.695256,7.417973e-05,0.0,4.8473454,fp_2000
29,13.811968,0.00022854948,0.0,27.54246,-0.98973566,0.0,0.22228031,0.0,5.5069776,16.635859,16.451887,-0.98973566,0.0,-10.868293,0.0,-5.5835953,0.49447063,-0.029747056,0.0,-0.3266526,0.0,-0.16781805,-17.35986,495739.94,0.0,0.0,17.35986,0.0,0.0,0.0,0.0,-91551.016,24426.244,0.0,3.4946587,-0.12558022,0.0,-0.12558022,0.0282035,0.0,0.0,0.0,0.6987396,4.9199033,8.141065e-05,0.0,5.09826,fp_2000
30,14.428824,0.0002519751,0.0,29.534971,-1.1136808,0.0,0.25679913,0.0,5.797368,17.794569,17.671925,-1.1136808,0.0,-11.606247,0.0,-6.065678,0.4965539,-0.031292718,0.0,-0.32611766,0.0,-0.17043622,-18.038563,486854.6,0.0,0.0,18.038563,0.0,0.0,0.0,0.0,-94669.3,26192.35,0.0,3.7474737,-0.14130671,0.0,-0.14130671,0.032583337,0.0,0.0,0.0,0.7355851,5.1396313,8.9755005e-05,0.0,5.3563447,fp_2000
31,15.058862,0.00027642585,0.0,31.573444,-1.2431397,0.0,0.29324603,0.0,6.093315,18.980003,18.920109,-1.2431397,0.0,-12.360089,0.0,-6.56002,0.4984222,-0.03274867,0.0,-0.3256082,0.0,-0.172814,-18.726868,477576.62,0.0,0.0,18.726868,0.0,0.0,0.0,0.0,-97676.54,28000.174,0.0,4.00612,-0.15773278,0.0,-0.15773278,0.037207816,0.0,0.0,0.0,0.7731356,5.364054,9.8464494e-05,0.0,5.621805,fp_2000
